cycle,bootstrap,component,A,G,AG
0708,48,IC3,-0.10617489296020183,-0.06214296034908473,-0.023133299744021365
0708,49,IC1,0.07818303590072494,-0.01167764582144712,-0.001575267405600848
0708,49,IC2,-0.14895659588765997,-0.022675836315733486,0.04685396912454846
0708,49,IC3,-0.24907085834055923,-0.030883004045940153,0.05766458255711989
0708,50,IC1,-0.0761288669178912,-0.0050708981685849835,-0.015618010757182388
0708,50,IC2,-0.16878906509271485,-0.03021192445866283,0.08316666791774444
0708,50,IC3,-0.17709830800400694,-0.03284283789414806,0.08268032709680138
0708,51,IC1,-0.041327133048854686,-0.006862313733009244,0.0431133554251443
0708,51,IC2,-0.16522868564546966,-0.003373761815338273,0.10336738009069743
0708,51,IC3,-0.11596602773084957,-0.04827980290553628,0.07039889342446005
0708,52,IC1,-0.0720370918616464,-0.04209746228388744,0.033146662714685936
0708,52,IC2,-0.001788423665982376,-0.0018113503839263432,0.003487453140846296
0708,52,IC3,-0.21266451926569585,-0.05394013212959642,0.08593230666159767
0708,53,IC1,-0.016379139650877176,-0.04079732480723313,-0.011910994217860894
0708,53,IC2,-0.08846542412729569,-0.005384029862915929,0.058412104613667803
0708,53,IC3,-0.07383918501296498,-0.03185896101020205,-0.07939183668972043
0708,54,IC1,-0.03872604695829228,-0.027823832296213675,-0.0014131946480348788
0708,54,IC2,-0.2169504350540976,-0.019049060655596004,0.024635431110900528
0708,54,IC3,-0.09326254833766519,-0.009660606404581546,0.025978580444837897
0708,55,IC1,-0.07262827407830542,-0.019946359349587557,-0.009451408859684752
0708,55,IC2,-0.13394388392326273,-0.010237606128039626,0.01183474319971121
0708,55,IC3,-0.11830575968524638,-0.04275817101746385,0.015958789839104363
0708,56,IC1,0.0055063175171665805,-0.04858806439802701,-0.018419815557221934
0708,56,IC2,-0.16150483372238011,0.004882854543828025,0.023815818026563157
0708,56,IC3,-0.18231113987704337,-0.042216728359323295,-0.0002763629720966788
0708,57,IC1,-0.027705305677297655,-0.02015714076423606,0.04057175305735827
0708,57,IC2,-0.1513674867720578,-0.024844905377341388,0.053856562853591666
0708,57,IC3,-0.16293688021449731,-0.04172488248483366,0.09270678620355399
0708,58,IC1,-0.004888644090496292,-0.03362079752624231,-0.012345101357705637
0708,58,IC2,-0.08962080753487266,-0.02699222506230053,-0.008270818090700703
0708,58,IC3,-0.1762029210325281,-0.015341224278459764,0.05506265252375551
0708,59,IC1,-0.07339715928481194,-0.04773624959741262,0.02705740683315192
0708,59,IC2,-0.06159894390002603,-0.028047515059753312,0.021786302330130253
0708,59,IC3,-0.1382637554881195,0.0025217491465069457,-0.01173165040530475
0708,60,IC1,-0.04851753105660401,-0.019822680607527846,0.003463904331944087
0708,60,IC2,-0.05235359932502259,-0.0007117219871364098,-0.004603617323629357
0708,60,IC3,-0.2186387837658282,-0.04263558350226525,0.03691690021016592
0708,61,IC1,0.04135676448909617,-0.04288479898378563,-0.0493167168457118
0708,61,IC2,-0.15044363516888376,-0.024794685526773278,0.01592200506887165
0708,61,IC3,-0.1666828065638387,-0.054893955555544605,0.06384695539841226
0708,62,IC1,-0.042228544187971936,-0.025407717237744445,-0.021823967233202974
0708,62,IC2,-0.1814541843492426,-0.03376685389308234,0.012627557537496127
0708,62,IC3,-0.22212677180868595,-0.04580455459875628,0.11131028226571776
0708,63,IC1,0.02933853244423647,-0.0164253449592513,-0.01891641336184888
0708,63,IC2,-0.14846242759018274,-0.00027343947064458266,-0.004225507411465419
0708,63,IC3,-0.15913314499474052,-0.03142351430314806,-0.04217156755687328
0708,64,IC1,0.002581493011447396,-0.04441742572921796,0.025303234826198263
0708,64,IC2,-0.03513438183347928,-0.011805600104725793,0.024857826224680284
0708,64,IC3,-0.1558921649562153,-0.046294218552764416,-0.022623521050240767
0708,65,IC1,0.05278680074059226,-0.007747041498942781,-0.052904191178288984
0708,65,IC2,-0.12117628421569394,-0.029873853914935584,0.01830153084390234
0708,65,IC3,-0.24806575996816685,-0.05121109412925563,0.08249753487688649
0708,66,IC1,0.11601351368092111,0.00011280154795793472,-0.023805864543913466
0708,66,IC2,-0.07821358244308693,-0.022623825769421856,0.03849235336486869
0708,66,IC3,-0.18691236616234094,-0.03609078302572973,0.036653792627023805
0708,67,IC1,-0.04989193609112934,-0.07163991095567933,0.08912666727624222
0708,67,IC2,-0.08407835834241294,-0.0030135840976083022,0.018610004015308133
0708,67,IC3,-0.22056897810278742,-0.05962117362337372,0.06431742135624206
0708,68,IC1,-0.051483958468591585,-0.04686751180808198,0.038014633759974756
0708,68,IC2,-0.12097915695587395,-0.007210696686910516,0.03741966336008043
0708,68,IC3,-0.09788149760781535,-0.04666805780830523,-0.027267432736006694
0708,69,IC1,-0.03388602511067075,0.018757299184645963,-0.024810985522745296
0708,69,IC2,-0.1735104720323874,-0.0677528499513222,0.04769007118563716
0708,69,IC3,-0.2509418644161233,-0.01378385461332595,0.047372067358396025
0708,70,IC1,-0.03161822147250534,-0.029909010251190735,0.008523326159692837
0708,70,IC2,-0.0680550302959397,-0.011548565309708082,0.004825686859579277
0708,70,IC3,-0.09584817422418662,-0.022604398769579377,0.026537033493304992
0708,71,IC1,-0.005184540457974741,-0.04640643209162234,-0.006800822315971279
0708,71,IC2,-0.03707452217005477,-0.018645233193680923,-0.009244851032399632
0708,71,IC3,-0.15810667583702132,-0.03739488893306227,0.03725076772808716
0708,72,IC1,-0.03353137830544227,-0.03438099442941629,0.06933010195994613
0708,72,IC2,-0.24023183579385202,-0.02122501560522778,0.08038059554730645
0708,72,IC3,-0.17390739177380865,-0.04450723524050758,0.04948448769965516
0708,73,IC1,0.008404170492201131,-0.054731598147429845,-0.025909371554775643
0708,73,IC2,-0.0982136084433716,-0.014747403019696636,-0.00799117376522743
0708,73,IC3,-0.1853832938473251,-0.01340848701217106,0.015796300851771812
0708,74,IC1,0.045889663235711774,-0.03551633692141841,0.01036853062046527
0708,74,IC2,-0.14039872612500923,-0.006870332815109855,0.05114987988658313
0708,74,IC3,-0.23705837162038615,-0.06040501027042803,0.07062809066178033
0708,75,IC1,0.0053466747806448865,-0.047637621433202326,0.034491495140445555
0708,75,IC2,-0.03797130429834102,-0.001226702509076822,0.032744839912076044
0708,75,IC3,-0.12334544590863256,-0.0357486983091296,0.0676459922124569
0708,76,IC1,-0.06663181804386561,-0.04577389402745653,0.07014400445674673
0708,76,IC2,-0.22677497233436297,-0.02851782367655844,0.0789845881856151
0708,76,IC3,-0.18165175081009224,-0.042190534228675705,0.07060443305517183
0708,77,IC1,-0.05571053591213026,-0.007819963610368932,-0.018827479592667146
0708,77,IC2,-0.061635036473614735,-0.011867495008197473,0.13267737262759008
0708,77,IC3,-0.18255521112598522,-0.0403982477465239,-0.06392871364310196
0708,78,IC1,-0.08616822456153878,-0.038140463293464794,0.03378184507860955
0708,78,IC2,-0.05861002037057144,-0.009335854914166029,0.07026116849852136
0708,78,IC3,-0.15085466633296998,-0.03266574243046085,0.03045131903244623
0708,79,IC1,-0.03097349796641302,-0.03382960850599888,0.07760668102007634
0708,79,IC2,-0.08382222782562529,-0.0789164677415613,0.07733786128451853
0708,79,IC3,-0.09320084563352347,-0.03604254071730621,-0.08449570409862298
0708,80,IC1,0.05159887291731692,-0.05155083238782618,-0.0003439113003858782
0708,80,IC2,-0.07978348496020216,-0.012465387061733928,0.0001210734716960097
0708,80,IC3,-0.13676090102729466,-0.04921629472177774,0.07127821677522125
0708,81,IC1,-0.04166912102259139,-0.03506641596565119,-0.06375767692793538
0708,81,IC2,-0.08906541232813055,-0.02651625614538546,0.034613660282412806
0708,81,IC3,-0.22090513787932758,-0.047757254085764186,-0.009292008119918932
0708,82,IC1,-0.1259268759184682,-0.03412258860171757,0.07454864153121867
0708,82,IC2,-0.21504823540246354,-0.03002965435605246,0.0490154323160546
0708,82,IC3,-0.17078633501041424,-0.02508929015632695,0.05433315775094501
0708,83,IC1,0.07338075587833948,-0.031031902814867354,-0.0171084245291375
0708,83,IC2,-0.04231557838978256,-0.0024419892107051385,-0.002396064983170976
0708,83,IC3,-0.127487253800531,-0.03983561218029554,0.030520212805392674
0708,84,IC1,0.034976964978919445,-0.039040459478808465,-0.006004048778151017
0708,84,IC2,-0.10570235105734085,0.0032979471758194014,0.015329915339844173
0708,84,IC3,-0.24534120394612635,-0.040229846523421584,0.045620044323946084
0708,85,IC1,-0.0318857762533161,-0.026344908770982823,0.02354305921904367
0708,85,IC2,-0.06065151684044897,0.000999249119381469,0.028101021350830577
0708,85,IC3,-0.22109715091738819,-0.046883059800174265,0.014631057364109239
0708,86,IC1,-0.03901046874626732,-0.029626886261656896,0.008712399151996484
0708,86,IC2,-0.20480875277226154,0.002475476648816941,0.027920602400040642
0708,86,IC3,-0.155350985434218,-0.03677150911401646,0.04766674952151711
0708,87,IC1,-0.04888034626357429,-0.03561749941823441,-0.0024671963174755056
0708,87,IC2,-0.2034072788144764,-0.008980393567272572,0.1015474083714309
0708,87,IC3,-0.17115332687742824,-0.023572043726335534,-0.05053323868982748
0708,88,IC1,0.026735454850471525,-0.043506608394462756,-0.05296920727320817
0708,88,IC2,-0.23694025111331185,-0.003914420452955887,0.05376441677837239
0708,88,IC3,-0.0998476974179037,-0.020609425808477785,-0.02848883132541741
0708,89,IC1,-0.04594609907459825,-0.031585877837102865,0.03409349066103448
0708,89,IC2,-0.173631908001971,-0.01731206489741381,0.03585671487805017
0708,89,IC3,-0.19071096003199312,-0.0017461631978464064,-0.005764501110722926
0708,90,IC1,0.018840645109622717,-0.012923927913621496,-0.0082560452658309
0708,90,IC2,-0.1929642079464948,-0.02070678897326487,0.033165153715788695
0708,90,IC3,-0.14015917469532194,-0.03731703274816724,0.04436699923109777
0708,91,IC1,-0.11024813072862485,0.007750553309639431,-0.0073362293441675275
0708,91,IC2,-0.1310826202541447,-0.02107672653964231,0.03435106805539487
0708,91,IC3,-0.16710151217288666,-0.024875080420665593,0.05573340807601585
0708,92,IC1,0.014435760300748363,-0.034286085422211676,0.06305089021841657
0708,92,IC2,-0.22750246563005538,-0.031121895725465143,0.10493196981742568
0708,92,IC3,-0.13425954892714975,-0.02825745416853032,-0.05194239449831832
0708,93,IC1,0.0036753119725537724,0.021285430349458248,-0.03745408977597836
0708,93,IC2,-0.13001725857392304,-0.04931143873361571,0.027155381820010562
0708,93,IC3,-0.2560608795634645,-0.027702929717979677,0.049352040836015534
0708,94,IC1,-0.06180477833620217,-0.03375230121137646,0.01454527130386065
0708,94,IC2,-0.2383440817043126,-0.023257914668504465,0.07252507885408695
0708,94,IC3,-0.14264707032442037,-0.044388628828137724,-0.01771646693958632
0708,95,IC1,0.03640145004369709,-0.05172343193520683,0.009957185727888505
0708,95,IC2,-0.16353093662797757,-0.019294029678035125,0.006517024663319165
0708,95,IC3,-0.17493284820264654,-0.019786727895021557,0.09822971705065055
0708,96,IC1,0.034531895219944736,-0.05631453014884208,-0.02018627677869533
0708,96,IC2,-0.14483186901956469,0.0008048177849502318,0.018635712395698542
0708,96,IC3,-0.2525649488159333,-0.040934481614701576,0.08574910066140613
0708,97,IC1,0.005069590645338403,-0.029575293489403652,0.0003344648466399279
0708,97,IC2,-0.23667752820162957,-0.015071787798061276,0.04490099472532028
0708,97,IC3,-0.24604324111643183,-0.07337839022443148,0.108277451720073
0708,98,IC1,-0.030834986283918744,0.0010295751055071647,0.010471974167157855
0708,98,IC2,-0.11164892876068022,-0.0361289450922649,0.040127448612263625
0708,98,IC3,-0.16568199912579903,-0.06385486274066537,-0.0075831946627862405
0708,99,IC1,0.005825345488504661,-0.043255857591287396,0.06077077187368335
0708,99,IC2,-0.12506200504447418,-0.021939506516903025,0.0667440802604088
0708,99,IC3,-0.30491866800205447,-0.03828127904324869,0.04786294012909399
0708,100,IC1,-0.10426360324262712,-0.018746873206428632,0.032857472612491376
0708,100,IC2,-0.2642823971546194,-0.0282382754831199,0.10394019271855862
0708,100,IC3,-0.20790346670178408,-0.020922136488288664,0.09337414370092022
0708,101,IC1,0.031095444735073675,-0.05495180383689602,-0.007570183894210602
0708,101,IC2,-0.01302916510393876,0.04862435992421245,-0.03099060630753354
0708,101,IC3,-0.1936841435131066,-0.043520412765642585,0.0197431651492439
0708,102,IC1,-0.09176289151220496,-0.06102932056518088,-0.0012296570903148688
0708,102,IC2,-0.1365028163756949,-0.04766701288588221,0.0577942650433786
0708,102,IC3,-0.13907660414042183,-0.02885922004020491,-0.008833128945163665
0708,103,IC1,-0.05245671352386628,-0.031202839089695424,0.001846500700015843
0708,103,IC2,-0.0959761881312915,-0.019384612316160635,-0.007372299205317916
0708,103,IC3,-0.1670201161486446,-0.04181302472953523,0.04553940711674347
0708,104,IC1,-0.057985073521553895,-0.003348987757264374,0.00027904202380002463
0708,104,IC2,-0.11609946053916934,-0.01878734750862476,0.0420517011897521
0708,104,IC3,-0.17820393060699113,-0.01880220714986412,0.025819323968059762
0708,105,IC1,-0.14943933760289668,-0.048309935207997284,0.03207113338291874
0708,105,IC2,-0.08109909432930412,-0.030652089167918263,0.04434577423996443
0708,105,IC3,-0.09583642286689181,-0.04842605436285943,0.008576871454682083
0708,106,IC1,0.05354067417232081,-0.008666313294436165,-0.02632676789755125
0708,106,IC2,-0.10878373020917897,-0.011781306278001823,-0.00914528214422163
0708,106,IC3,-0.16472757701146404,-0.06307535349742935,0.01944509176771585
0708,107,IC1,0.005798789012510797,-0.006374718333805376,0.00991507098081561
0708,107,IC2,-0.11674775983838012,-0.003344520073127912,0.051713537186375245
0708,107,IC3,-0.29044926147367833,-0.050155603643107435,0.19529141260036853
0708,108,IC1,0.021450315547874035,-0.021771294579787263,0.011878485903643822
0708,108,IC2,-0.13392598530469452,-0.044514444690097285,0.0277110423549287
0708,108,IC3,-0.17943544541927797,-0.032470074210094874,0.00035547458900005505
0708,109,IC1,0.013963340333316475,-0.01806178030646407,-0.023273896004530947
0708,109,IC2,-0.08262036575963003,-0.008648935489454498,0.06901432761848453
0708,109,IC3,-0.11229567804975712,-0.014667380140789358,-0.13401575419397882
0708,110,IC1,-0.02254940183748194,-0.031363570314295985,0.00466309250062802
0708,110,IC2,-0.06462566641861758,-0.004671054850076504,0.0011799791257200995
0708,110,IC3,-0.1869133970876003,0.003614865560651514,0.06799652756700109
0708,111,IC1,-0.01965432140341472,-0.015721335883164524,0.006872659676791934
0708,111,IC2,-0.10134017650776007,-0.016748577139707302,0.02426114976311686
0708,111,IC3,-0.20578032172590485,-0.05301635587043213,0.022787700235494552
0708,112,IC1,-0.07357799357934504,-0.03167096522628709,0.06848319425706613
0708,112,IC2,-0.13541585522794142,-0.013322370667513546,0.05246016234610734
0708,112,IC3,-0.06421377363810606,-0.026750782222489673,0.022105253800692073
0708,113,IC1,-0.08575757367832812,-0.029266136164794884,0.023038749048356302
0708,113,IC2,-0.2766140634461962,-0.006430677371088805,0.0615885721579906
0708,113,IC3,-0.16469216634650097,-0.04756944527378508,0.03150124776433308
0708,114,IC1,-0.03862977802564967,-0.02539330123080218,0.016457166616665103
0708,114,IC2,-0.19057175624909106,-0.015053444470220572,0.058254183314225993
0708,114,IC3,-0.25448670474564644,-0.032104080572776576,0.0814033467447822
0708,115,IC1,-0.03306329522528046,-0.050154766530777065,0.03462582461078067
0708,115,IC2,-0.1895207423519358,-0.014570131403943306,0.040903936808119205
0708,115,IC3,-0.12394572132232837,-0.018666686812975057,0.050285416374857644
0708,116,IC1,-0.04436633837975677,-0.0306740130033485,-0.01046228179546466
0708,116,IC2,-0.05588479516462585,-0.00021006434498212385,0.02402203813498997
0708,116,IC3,-0.10746325815782061,-0.0646980706508845,0.03299390338549682
0708,117,IC1,-0.021310243071242227,-0.044396429797619666,0.02895314324975906
0708,117,IC2,-0.16348302870917494,-0.026481700627504795,0.05562150644907941
0708,117,IC3,-0.19171107155335584,-0.03792706307115312,0.010767469643489968
0708,118,IC1,-0.02963820545407483,-0.023111208574723437,-0.05068596110235232
0708,118,IC2,-0.03438493008619778,-0.0016700373284158155,0.008656896529434719
0708,118,IC3,-0.15959633825076036,-0.03335017647627312,0.048521883703083656
0708,119,IC1,-0.00921101790892242,-0.042649877249051296,0.01864678716977458
0708,119,IC2,-0.14819112208076338,-0.021988106720338553,0.08533425500930344
0708,119,IC3,-0.16137181364388348,-0.033881777622378144,-0.07854564214533129
0708,120,IC1,-0.08079048055721587,-0.0312366962232561,0.010152135998501396
0708,120,IC2,-0.18746982754960756,0.00687837174343087,0.02892149843248889
0708,120,IC3,-0.23405538157732808,-0.042842617714642414,0.03669694869072398
0708,121,IC1,-0.012935917197703012,-0.04151058780416115,0.010140307723356173
0708,121,IC2,-0.0937084924409772,0.0052975908804533236,0.016488397495084257
0708,121,IC3,-0.1985873624984256,-0.024613606079494924,0.027143576769079247
0708,122,IC1,-0.038575735713634235,-0.042746598747472477,-0.008151977057825974
0708,122,IC2,-0.2247465436723018,0.015309234766244266,0.05576713253108651
0708,122,IC3,-0.1372352083170084,-0.05758486356103577,0.11677280337968873
0708,123,IC1,-0.015491902471726993,-0.040164582535727945,0.018639095130230907
0708,123,IC2,0.031987189186381666,-0.007859240122917364,-0.051046083531177365
0708,123,IC3,-0.1971106232412783,-0.0636549461235498,0.025914981180490758
0708,124,IC1,-0.0025721229424645557,-0.016077320018981413,-0.02751389902390489
0708,124,IC2,-0.09484573437051963,-0.011869027574704592,0.029633770254122928
0708,124,IC3,-0.1506207459539842,-0.07319785825487504,-0.02729674067661808
0708,125,IC1,-0.09098138261048383,0.005571454814035082,-0.01674753487281876
0708,125,IC2,-0.18796136834467697,-0.010958496118222685,0.020319111690228046
0708,125,IC3,-0.13214229146431633,-0.025285007982925302,0.03396537397830298
0708,126,IC1,-0.058052821370737986,-0.014616690338752857,-0.0029218694558145603
0708,126,IC2,0.00820536088971684,-0.0389909317806251,0.006064628814648178
0708,126,IC3,-0.11881619715392748,-0.023345750353907856,0.05132975455284078
0708,127,IC1,-0.03930862672629475,-0.030938496098512618,0.002334294018101858
0708,127,IC2,-0.09608932965440246,-0.017505296332865836,0.08423694657353605
0708,127,IC3,-0.1634595608074747,0.010791744488014662,-0.00010648243742449048
0708,128,IC1,-0.0458634123985756,-0.023788156852130378,-0.031082575514412212
0708,128,IC2,-0.16405611271432047,0.008212795978940871,0.02136171807285994
0708,128,IC3,-0.22849798414946917,-0.046618841511805904,0.09233336706734821
0708,129,IC1,0.01946275771706691,-0.016304643240276473,0.033840290363405176
0708,129,IC2,-0.08980833857765672,-0.018631115425066885,0.07638852243772805
0708,129,IC3,-0.05114141177966505,-0.033783190669179716,-0.005104536173849004
0708,130,IC1,-0.020753332006834685,-0.021220206127658122,0.01620463342494315
0708,130,IC2,-0.031161083703654672,-0.029178174151361563,0.0023203357226112167
0708,130,IC3,-0.17316633214224947,-0.01975729284433022,-0.02394483178246782
0708,131,IC1,-0.02452791938106388,-0.03732738119574759,-0.00764345535233058
0708,131,IC2,-0.19288537125515165,-0.031682418639655485,0.054011686185100376
0708,131,IC3,-0.24833655591069875,-0.03105888158517466,0.05310318303238532
0708,132,IC1,0.001349415293638512,-0.019941505202887157,-0.017325431793335237
0708,132,IC2,-0.26980599670536287,0.0003324546226077781,0.088918885961266
0708,132,IC3,-0.22496957264360068,-0.02149707525573776,0.026478836191973918
0708,133,IC1,-0.008494528801244447,-0.0194862518887055,0.04497595698857733
0708,133,IC2,-0.24009855648827122,-0.010068188675366564,0.05161994790412758
0708,133,IC3,-0.12199129888665722,-0.036366766516881324,-0.009862628195945869
0708,134,IC1,-0.048449926634067365,-0.018062841570123805,0.06748766476529422
0708,134,IC2,-0.08985245137154257,-0.04136258773873651,-0.004442205689869229
0708,134,IC3,-0.1321483296901329,-0.06209567225847236,0.03386016483116511
0708,135,IC1,0.05092950369143143,-0.013383739814923355,-0.01176453359615902
0708,135,IC2,-0.16221502514053981,-0.014401786271958494,0.042037410100829925
0708,135,IC3,-0.16401201606403,-0.02310191234910823,-0.017139219970159263
0708,136,IC1,-0.06517481761273347,-0.027926904677197103,0.019533050657048454
0708,136,IC2,-0.19342160362278116,0.022854115886968826,0.03782217047410754
0708,136,IC3,-0.18045564448442342,-0.014566954015440876,-0.0387485205075712
0708,137,IC1,-0.08792573959137973,-0.01898932917140984,0.006545824860938475
0708,137,IC2,-0.11270687055253992,-0.04009193585403781,0.034587424559955615
0708,137,IC3,-0.18065955767450437,-0.015928697722948814,0.004251829682307421
0708,138,IC1,-0.08622881296087573,-0.0625135854348,0.04573085756861938
0708,138,IC2,-0.08663360959160869,-0.011441475999034091,0.030674321166627237
0708,138,IC3,-0.15321608310905407,-0.03946628574237106,0.11680848097418106
0708,139,IC1,-0.03444741010298831,-0.03277136219404404,0.0348923124229426
0708,139,IC2,-0.14132138385209816,-0.03357679728612424,0.06607296707354784
0708,139,IC3,-0.26433966751495536,-0.02674465131796363,0.054827379541452975
0708,140,IC1,0.07061253360911884,-0.026386126052346286,-0.03207931380846982
0708,140,IC2,-0.1724631368180923,-0.0030004681478589933,0.07026650764699252
0708,140,IC3,-0.15400492642912683,-0.036866150321386446,-0.01658483589348303
0708,141,IC1,-0.08303893149724358,-0.019875239821531467,-0.01610689747017065
0708,141,IC2,-0.22945616572013275,-0.00036034729079966734,0.03957465955815562
0708,141,IC3,-0.1740682425442841,-0.04813019978975733,0.048442786869167836
0708,142,IC1,0.0173729011709957,-0.021019359204237004,-0.01750036168007585
0708,142,IC2,-0.1897006841310267,0.00812189972187653,0.03271517734656757
0708,142,IC3,-0.1360591142831025,-0.03510099638150368,0.014596688765701237
0708,143,IC1,-0.01932016348747441,-0.08071502072005646,0.014160246470566773
0708,143,IC2,-0.13056751047035495,0.00022922066742392996,-0.0130967332249949
0708,143,IC3,-0.1415003590115309,-0.038426661030085844,0.10420370109972799
0708,144,IC1,-0.11483955698917359,-0.028459765582256866,0.03848886471400932
0708,144,IC2,-0.1419085677473439,-0.007023567073483816,0.03669252863378361
0708,144,IC3,-0.0944935312307479,-0.03387698534512241,0.0025525496904274247
0708,145,IC1,-0.10694783320141132,-0.02226511025476637,0.015999647636748278
0708,145,IC2,-0.09541774323801414,-0.028785802773507715,0.04856830890977638
0708,145,IC3,-0.2414438533943305,-0.01653448853302384,0.04179216924969124
0708,146,IC1,-0.05847520534966785,-0.029331379088304924,0.012222954417600919
0708,146,IC2,-0.16546190877185787,-0.006733096046061161,0.030773897339086725
0708,146,IC3,-0.1890986433749114,-0.06887155471518672,0.04417088933422597
0708,147,IC1,-0.033785308305369965,-0.022079163375598766,0.022269440140426075
0708,147,IC2,-0.17299408978192365,-0.005766642777476737,0.059956448325042266
0708,147,IC3,-0.3023875550135914,-0.017618719895792702,0.09321636515738849
0708,148,IC1,-0.016161167612869252,-0.019734923368204822,0.03133754765483786
0708,148,IC2,0.011604921772581794,-0.03646181698198687,0.026470869555767305
0708,148,IC3,-0.20146023662619927,-0.043448577993111144,-0.014822312407007952
0708,149,IC1,-0.0036835785435908285,-0.07629917287639135,0.005812211301957558
0708,149,IC2,-0.10821306368653981,-0.010435341908756827,-0.01809681790229961
0708,149,IC3,-0.07919356644775646,-0.05104315675686442,0.047705946541475065
0708,150,IC1,-0.007970897625956833,-0.022017341823965753,-0.00044197578963768493
0708,150,IC2,-0.046953578623017814,-0.0229021098359367,0.08748626814407373
0708,150,IC3,-0.1855759518707177,-0.02363911584752243,0.029680771105524983
0708,151,IC1,0.016646733979651867,-0.008055525512927604,-0.006180081613255745
0708,151,IC2,-0.07702534236550897,-0.0332896079912971,-0.0031256590265005754
0708,151,IC3,-0.19221783217831667,-0.047186092901212146,0.0757013244877892
0708,152,IC1,-0.037600285765667506,-0.03193753879047255,0.047128124430102655
0708,152,IC2,-0.1976217498549561,-0.01385260855326818,0.1221981474799673
0708,152,IC3,-0.19816878243805042,-0.01587976345253122,0.06041041965931132
0708,153,IC1,-0.034150116077317265,-0.037760871055297254,0.018756727738387036
0708,153,IC2,-0.06943399719122176,-0.046524527396192006,0.017859573873532875
0708,153,IC3,-0.27100580136984886,-0.0637817934670676,0.08233180686727473
0708,154,IC1,-0.08844216371951595,-0.0523156001704875,0.05065392016900414
0708,154,IC2,-0.08575606715335854,-0.008981054273306453,0.027697511476589644
0708,154,IC3,-0.18060885091977708,-0.03673815175670415,0.026114748804609386
0708,155,IC1,0.03588706987191605,-0.013013680806088373,-0.0238342033640349
0708,155,IC2,0.06694276420545082,-0.012472839564815302,-0.022951126149281426
0708,155,IC3,-0.1544370397556843,-0.028250602374587083,0.0495393619058621
0708,156,IC1,0.05920742590068019,-0.043646027660161596,-0.010405477663680798
0708,156,IC2,-0.12610548167995028,-0.06129145717669624,0.10435371330845263
0708,156,IC3,-0.15008106635233387,-0.0514502999264345,-0.07238359988112233
0708,157,IC1,-0.08824466881454388,-0.04623979828765132,0.018211015722480867
0708,157,IC2,-0.17700886543542352,-0.030764890447186808,0.0535337358495589
0708,157,IC3,-0.1079928488803466,-0.023248348759971036,0.06379203554624913
0708,158,IC1,-0.07609432656892243,-0.05765256797754853,0.01113464261441336
0708,158,IC2,-0.15282226782850705,-0.00118807953794481,0.005356109031808013
0708,158,IC3,-0.130188909127605,-0.07194389122063126,0.05796167363841177
0708,159,IC1,-0.010049137815853367,-0.027069480279034844,-0.03957533137314133
0708,159,IC2,-0.0861545025242547,-0.020421803383032816,0.1281393546762571
0708,159,IC3,-0.1641315793229839,-0.0012755481855297925,-0.11149652623065373
0708,160,IC1,-0.05092062485265204,-0.015306286471675914,-0.01677403648807958
0708,160,IC2,-0.1497960005137431,-0.027689349000841752,0.02540023731967684
0708,160,IC3,-0.1195244165933865,-0.03131906939216818,0.03204573921862778
0708,161,IC1,-0.01965708808929352,-0.03952256270106995,0.0769506833266047
0708,161,IC2,-0.03645519977335516,-0.004705258680210008,-0.01177081059844222
0708,161,IC3,-0.2894505730322447,-0.05111012122877132,0.15130790100009806
0708,162,IC1,-0.007199915739717733,-0.01573410272505737,-0.005199014599680942
0708,162,IC2,-0.2620700290307356,0.0040852858152650605,0.04080976837617854
0708,162,IC3,-0.16928467878376266,-0.06981082681369742,0.04363700880870991
0708,163,IC1,-0.10262687919737751,-0.04365099137939117,0.03442000706514409
0708,163,IC2,-0.36409949882591414,-0.03357930283933411,0.07376979220018434
0708,163,IC3,-0.09132449538039815,-0.037458819578001915,-0.057110463371705805
0708,164,IC1,-0.10350605098781698,-0.016203306309293203,0.03876969767416957
0708,164,IC2,-0.07991929906812052,0.009990696974941728,0.036092609824094346
0708,164,IC3,-0.16091244320381665,-0.06685277204617023,0.12901942284881424
0708,165,IC1,0.0518094516367322,-0.044065640271673055,-0.0800734479435189
0708,165,IC2,-0.07607304163419007,-0.012868883576267677,0.006775274223711952
0708,165,IC3,-0.21651988846650916,-0.035078370533928684,-0.03606727955655792
0708,166,IC1,0.016420879736624677,-0.007683530022835338,-0.0004341951650875097
0708,166,IC2,-0.3005022234231701,0.005219454890046664,0.03784516839932277
0708,166,IC3,-0.16473464648898095,-0.04293840293662524,-0.010867772104329008
0708,167,IC1,0.02541543302922233,-0.05266821097135696,0.008361609591243425
0708,167,IC2,-0.054378922751627666,-0.052747430681144764,0.04263043898946238
0708,167,IC3,-0.19178893150492038,-0.02102686911970552,0.002959339070720237
0708,168,IC1,-0.041516293107629824,-0.035596386919553386,0.011688785807136021
0708,168,IC2,-0.1555110876393313,0.0020560745881182865,0.03236478813269056
0708,168,IC3,-0.20642212030444737,-0.04636054295714442,0.0030114324524523964
0708,169,IC1,-0.16901318177801755,-0.009907746260763699,0.03407671260568939
0708,169,IC2,-0.2820304987199183,-0.03310170890564706,0.08791911356637899
0708,169,IC3,-0.14993743100676477,-0.03307814343206459,0.06035826220452589
0708,170,IC1,0.012264936436266957,-0.023172044782130228,-0.010856522254714528
0708,170,IC2,-0.045174468040288004,-0.020072143474978134,0.02054282715771228
